videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay
9jJiNa4HoD0,@11ICE,2023-12-19 15:05:46+00:00,2023-12-19 15:05:46+00:00,1,0,Save your money people
9jJiNa4HoD0,@redspine2859,2023-12-19 15:06:35+00:00,2023-12-19 15:06:35+00:00,0,0,The female version of the golden suit is so much better
9jJiNa4HoD0,@priyanshdehariya,2023-12-19 15:07:01+00:00,2023-12-19 15:07:01+00:00,1,0,I prefer the default look no thanks 👍🏻
9jJiNa4HoD0,@clauskpo3849,2023-12-19 15:07:10+00:00,2023-12-19 15:07:10+00:00,0,1,I wish i was so good in this game pfff since tekken 4 i love tekken but i ain’t got in performing combos but i really love these sort of games
9jJiNa4HoD0,@JY-ff3ii,2023-12-19 15:07:11+00:00,2023-12-19 15:07:11+00:00,2,1,"Okay, now I know I can skip the Ultimate Edition this time, as I don’t really care for these Gold suits. 😊"
9jJiNa4HoD0,@reemer911,2023-12-19 15:07:14+00:00,2023-12-19 15:07:14+00:00,1,1,109 bucks for some gold costumes idk about that the deluxe version is sounding better and better
9jJiNa4HoD0,@MrPeopleftw,2023-12-19 15:07:46+00:00,2023-12-19 15:07:46+00:00,2,3,That&#39;s so dumb
9jJiNa4HoD0,@BastardOfTheNorth,2023-12-19 15:07:51+00:00,2023-12-19 15:07:51+00:00,0,1,Tekken should go back to its roots.
9jJiNa4HoD0,@yovanidazavaldez4828,2023-12-19 15:08:17+00:00,2023-12-19 15:08:17+00:00,0,0,Tekken gold?
9jJiNa4HoD0,@chidubem826,2023-12-19 15:08:18+00:00,2023-12-19 15:08:18+00:00,2,3,not another suit-based costume
9jJiNa4HoD0,@joyhappiness,2023-12-19 15:08:52+00:00,2023-12-19 15:08:52+00:00,2,1,Those gold suits are hideous.
9jJiNa4HoD0,@burnheart2965,2023-12-19 15:09:25+00:00,2023-12-19 15:09:25+00:00,2,1,"Deluxe and Ultimate edition, just cash grabs, same goes for season passes. Getting 60 dollar per game with the amount of buyers should be more than enough, but greed knows no bounds. A lot of fools will stimulate this kinda garbage anyway so I guess they win no matter what."
9jJiNa4HoD0,@MrHyperstone,2023-12-19 15:11:38+00:00,2023-12-19 15:11:38+00:00,0,0,Takken 8 Ultimate Edition Panda costume + Others
9jJiNa4HoD0,@Crayoldontcray,2023-12-19 15:12:08+00:00,2023-12-19 15:12:08+00:00,0,0,Thank you for showing me the glory of Reina in a suit
9jJiNa4HoD0,@Moneyybagg_Lu,2023-12-19 15:12:41+00:00,2023-12-19 15:13:18+00:00,1,5,The game is already super pricey and we haven&#39;t heard about whos in the DLC. No sir<br><br>Edit: Game is great though. Loved every second of it
9jJiNa4HoD0,@darkaoshi27,2023-12-19 15:12:58+00:00,2023-12-19 15:12:58+00:00,0,0,"If there was a physical ultimate edition, then sure. <br><br>But I don&#39;t want a digital."
9jJiNa4HoD0,@km_1911,2023-12-19 15:13:57+00:00,2023-12-19 15:13:57+00:00,0,0,Nah I’m good just give me the base game already 😂.
9jJiNa4HoD0,@dave9020,2023-12-19 15:14:03+00:00,2023-12-19 15:14:14+00:00,0,0,Does anyone actually want those shirts on their characters?
9jJiNa4HoD0,@cuellar4500,2023-12-19 15:14:13+00:00,2023-12-19 15:14:13+00:00,0,0,I dont have space on my ps5
9jJiNa4HoD0,@gohan2355,2023-12-19 15:14:22+00:00,2023-12-19 15:14:22+00:00,0,0,It&#39;s so weird to see this on my birthday still but this is literally not a dream anymore. This is going to make me not want to sleep for 2 days
9jJiNa4HoD0,@ishopops5856,2023-12-19 15:14:29+00:00,2023-12-19 15:14:41+00:00,1,0,All for gold attires? No thanks lol
9jJiNa4HoD0,@patoxd123,2023-12-19 15:14:48+00:00,2023-12-19 15:14:48+00:00,1,0,this preorder bonus are lame
9jJiNa4HoD0,@sagarasousuke3757,2023-12-19 15:15:21+00:00,2023-12-19 15:15:21+00:00,0,0,If the girls costumes where bunny suits then maybe i would buy this edition. But lame ass normal gold suits nah pass.😊
9jJiNa4HoD0,@zhoshuamaduk6803,2023-12-19 15:17:04+00:00,2023-12-19 15:17:04+00:00,1,0,CAN WE INSTEAD HAVE A POTION TO DISABLE IT ?
9jJiNa4HoD0,@jefftheindianchief8279,2023-12-19 15:17:21+00:00,2023-12-19 15:17:21+00:00,1,0,You know who would look even better in that tacky gold suit?<br>Kazuma Kiryu!
9jJiNa4HoD0,@user-wx3wm2en4y,2023-12-19 15:17:41+00:00,2023-12-19 15:17:41+00:00,0,0,무~쌩~겨~써~
